id,repo,true_labels,pred_labels,correct
337380266,TypeScript,bug,,False
337581361,rust,,module: docs,False
337626984,TypeScript,bug,,False
337638127,TypeScript,,feature-request,False
337822617,rust,,bug,False
338073005,neovim,,help wanted,False
338181264,TypeScript,,feature-request,False
338378984,rust,,enhancement|feature-request,False
338631172,TypeScript,,feature-request,False
338660728,flutter,proposal,enhancement|feature-request,False
338716844,rust,,bug,False
339109977,flutter,,bug,False
339111428,rust,,feature-request,False
339112341,TypeScript,,feature-request,False
339113685,rust,,feature-request,False
339141343,neovim,enhancement|terminal,help wanted|terminal,False
339180631,flutter,proposal,enhancement|feature-request,False
339203038,flutter,,feature-request,False
339404814,rust,,feature-request,False
339586685,TypeScript,bug,,False
339659783,rust,,feature-request,False
339811967,rust,,bug|feature-request,False
340051807,flutter,,enhancement|feature-request,False
340303123,TypeScript,,enhancement|feature-request,False
340455625,TypeScript,,bug,False
340530514,TypeScript,discussion,,False
340723564,TypeScript,help wanted,feature-request,False
340853284,rust,,feature-request,False
341117355,flutter,performance,enhancement|feature-request,False
341246097,rust,,bug,False
341274846,rust,,feature-request,False
341300888,TypeScript,bug,,False
341730930,rust,,enhancement|feature-request,False
341936639,TypeScript,,enhancement|feature-request,False
341946141,TypeScript,,enhancement|feature-request,False
342032072,flutter,,bug,False
342036111,TypeScript,bug,,False
342187953,flutter,,enhancement|feature-request,False
342387955,rust,,issue: bug report,False
342392166,TypeScript,help wanted,enhancement|feature-request,False
342429850,flutter,crash,bug,False
342454377,flutter,,enhancement|feature-request,False
342523838,TypeScript,,enhancement,False
342569682,rust,,bug,False
342779719,rust,,bug,False
342783512,flutter,proposal,enhancement,False
342901863,flutter,,bug|enhancement,False
342931629,TypeScript,,bug,False
343056106,rust,,bug,False
343159204,flutter,proposal,feature-request,False
343229178,flutter,,feature-request|kind/feature,False
343715175,TypeScript,,feature-request,False
343760962,flutter,,enhancement|feature-request,False
343821891,TypeScript,,enhancement|feature-request,False
343858114,flutter,proposal,enhancement,False
343939937,rust,,feature-request,False
343964471,TypeScript,,feature-request,False
344075078,TypeScript,help wanted,,False
344139428,TypeScript,bug|help wanted,enhancement|feature-request,False
344179626,flutter,proposal,enhancement|feature-request,False
344425689,rust,,module: docs,False
344438660,rust,,bug,False
344495586,TypeScript,,enhancement|feature-request,False
344565825,rust,,enhancement|feature-request,False
344607201,flutter,,bug|enhancement|feature-request,False
344731871,rust,,enhancement|feature-request,False
344943934,rust,,bug,False
344950031,rust,,bug,False
345054797,flutter,proposal,enhancement|feature-request,False
345078270,flutter,crash,,False
345187017,rust,,bug,False
345248100,rust,,feature-request|help wanted,False
345316316,TypeScript,,enhancement|feature-request,False
345317321,flutter,,bug,False
345323231,flutter,,enhancement,False
345367667,flutter,,bug,False
345373696,flutter,,help wanted|terminal,False
345376809,TypeScript,,feature-request,False
345436704,rust,,feature-request,False
345448483,flutter,,enhancement|feature-request,False
345470008,rust,,feature-request,False
345567518,flutter,,enhancement|feature-request,False
345577881,rust,,enhancement,False
345580111,flutter,,feature-request,False
345590372,rust,,bug,False
345633672,TypeScript,,enhancement,False
345702500,TypeScript,help wanted,enhancement|feature-request,False
345704717,rust,,bug,False
345858259,flutter,,enhancement|feature-request,False
345873960,flutter,,feature-request,False
346010511,TypeScript,bug|help wanted,,False
346055330,TypeScript,bug,,False
346069201,rust,,help wanted,False
346168601,flutter,proposal,,False
346252713,rust,,bug,False
346294304,TypeScript,bug,bug|feature-request,False
346371963,rust,,enhancement,False
346380733,TypeScript,,feature-request,False
346510888,rust,,feature-request,False
346587946,neovim,enhancement|terminal,help wanted|terminal,False
346772833,rust,,bug,False
346785335,TypeScript,bug,,False
346901370,flutter,proposal,,False
347209830,flutter,,enhancement|feature-request,False
347218621,rust,,feature-request,False
347263060,rust,,feature-request,False
347266424,rust,,bug,False
347275706,TypeScript,,enhancement|feature-request,False
347353731,rust,,bug,False
347354201,flutter,,enhancement|feature-request,False
347402935,TypeScript,,enhancement|feature-request,False
347405049,TypeScript,,feature-request,False
347411824,TypeScript,,enhancement|feature-request,False
347552251,rust,,enhancement|feature-request,False
347559848,rust,,bug,False
347647550,flutter,,feature-request,False
347687366,rust,,feature-request,False
347710891,flutter,,enhancement|feature-request,False
347735729,rust,,bug,False
348033596,TypeScript,bug,,False
348091467,TypeScript,,proposal,False
348108072,flutter,,feature-request,False
348184688,rust,,bug|feature-request,False
348342334,TypeScript,bug|help wanted,,False
348428683,TypeScript,bug,,False
348453027,flutter,proposal,,False
348480646,TypeScript,bug,,False
348500315,TypeScript,,enhancement|feature-request,False
348501098,TypeScript,bug,,False
348524777,TypeScript,bug,,False
348590828,rust,,feature-request|module: docs,False
348843770,TypeScript,,bug,False
348923586,rust,,bug,False
349077553,flutter,,feature-request,False
349262078,rust,,bug,False
349325172,TypeScript,,feature-request,False
349554077,flutter,,enhancement|feature-request,False
349590789,neovim,terminal,,False
349688192,rust,,bug|feature-request,False
349700392,TypeScript,,feature-request,False
349728004,rust,,feature-request,False
349764311,rust,,feature-request,False
349775073,TypeScript,bug,,False
349776467,rust,,feature-request,False
349813158,TypeScript,bug,,False
349837288,rust,,feature-request,False
349849658,TypeScript,bug|help wanted,,False
350090149,TypeScript,help wanted,enhancement|feature-request,False
350124085,rust,,bug,False
350271403,rust,,feature-request,False
350335284,rust,,bug,False
350360972,rust,,help wanted,False
350518667,flutter,,enhancement|feature-request,False
350584808,flutter,,enhancement|terminal,False
350795361,rust,,feature-request,False
350998013,rust,,enhancement,False
350998164,flutter,,bug,False
351004315,flutter,,bug|feature-request,False
351012435,TypeScript,bug,feature-request,False
351018556,rust,,enhancement,False
351029708,TypeScript,,enhancement|feature-request,False
351304898,TypeScript,bug,,False
351679975,rust,,bug,False
351769355,flutter,proposal,feature-request,False
351783002,flutter,,enhancement|feature-request,False
351789591,flutter,,enhancement,False
351804670,TypeScript,,enhancement|feature-request,False
351818447,TypeScript,,proposal,False
351833060,flutter,,enhancement|feature-request,False
351890685,rust,,bug,False
351916721,rust,,enhancement,False
352211201,flutter,,enhancement|feature-request,False
352265842,TypeScript,,feature-request,False
352324791,rust,,bug|feature-request,False
352507975,rust,,enhancement|feature-request,False
352675555,rust,,feature-request,False
352715593,flutter,,feature-request,False
352804968,TypeScript,,feature-request,False
352814625,rust,,feature-request,False
352868931,flutter,,feature-request,False
353081878,TypeScript,bug,,False
353083144,flutter,,feature-request,False
353159916,TypeScript,bug|help wanted,bug,False
353160936,TypeScript,bug|help wanted,,False
353273662,rust,,enhancement|feature-request,False
353292733,rust,,enhancement|feature-request,False
353306119,flutter,,enhancement|feature-request,False
353373626,TypeScript,bug|help wanted,,False
353451646,flutter,proposal,feature-request,False
353567461,TypeScript,bug,,False
353670783,rust,,enhancement,False
353747426,flutter,performance,,False
353768461,flutter,performance,feature-request,False
353782503,rust,,bug,False
354004352,TypeScript,,feature-request,False
354040047,rust,,feature-request,False
354067926,flutter,,enhancement|feature-request,False
354068013,flutter,,enhancement|feature-request,False
354097200,flutter,,enhancement|feature-request,False
354106195,rust,,enhancement|feature-request,False
354123549,rust,,feature-request,False
354175733,rust,,bug,False
354238988,TypeScript,,feature-request,False
354295514,rust,,bug,False
354434166,flutter,,feature-request,False
354490712,rust,,bug,False
354553306,rust,,bug,False
354711592,rust,,compiler,False
354756511,rust,,bug,False
354836920,rust,,enhancement|feature-request,False
354884007,flutter,,feature-request,False
355118615,flutter,,feature-request,False
355292842,rust,,bug,False
355350493,TypeScript,bug,,False
355354474,flutter,proposal,feature-request|help wanted,False
355376946,flutter,,bug,False
355398667,TypeScript,,enhancement|feature-request,False
355464775,TypeScript,,enhancement|feature-request,False
355473473,rust,,feature-request,False
355507785,flutter,,enhancement|feature-request,False
355639559,rust,,bug,False
355705732,flutter,proposal,enhancement|feature-request,False
355751785,flutter,,bug|enhancement,False
355776503,rust,,enhancement,False
355913029,TypeScript,,enhancement|feature-request,False
355915406,flutter,,bug|feature-request,False
356153131,flutter,,feature-request,False
356188758,rust,,enhancement,False
356237623,rust,,enhancement|feature-request,False
356279939,TypeScript,,enhancement,False
356291059,rust,,enhancement,False
356309769,flutter,,documentation|feature-request|help wanted|proposal,False
356488574,TypeScript,,enhancement|feature-request,False
356611799,rust,,enhancement,False
356968369,TypeScript,bug,,False
356968721,flutter,,enhancement,False
357015911,flutter,,feature-request|kind/feature|lifecycle/frozen,False
357018821,flutter,,enhancement|feature-request,False
357026568,TypeScript,help wanted,,False
357178426,rust,,bug|enhancement|feature-request,False
357240823,flutter,,enhancement|feature-request,False
357337604,TypeScript,,feature-request,False
357345727,TypeScript,bug,enhancement|feature-request,False
357357854,TypeScript,,enhancement|feature-request,False
357416295,TypeScript,bug,,False
357426284,flutter,proposal,,False
357429596,rust,,enhancement|feature-request,False
357557843,flutter,,bug,False
357724755,flutter,performance,bug,False
357822330,TypeScript,bug,,False
358188319,flutter,,enhancement,False
358230302,TypeScript,bug,,False
358295251,flutter,proposal,,False
358303532,rust,,feature-request,False
358316957,TypeScript,help wanted,,False
358403560,rust,,enhancement,False
358419750,TypeScript,,feature-request,False
358580307,flutter,crash,,False
358664704,rust,,bug,False
358752919,TypeScript,bug|help wanted,,False
358772149,TypeScript,bug,,False
358832996,TypeScript,bug,feature-request,False
358952723,flutter,,feature-request,False
358954088,TypeScript,bug,enhancement|feature-request,False
359070956,rust,,documentation|help wanted|proposal,False
359184495,flutter,,enhancement|feature-request,False
359222238,rust,,feature-request,False
359299918,rust,,enhancement|feature-request,False
359548761,flutter,,feature-request,False
359656898,flutter,,terminal,False
359838986,flutter,,feature-request,False
359885254,TypeScript,,feature-request,False
359932025,rust,,enhancement|feature-request,False
359956450,rust,,bug,False
359965614,rust,,enhancement|feature-request,False
360253018,rust,,compiler,False
360484520,TypeScript,bug,,False
360494061,neovim,bug|performance,,False
360550245,rust,,bug,False
360588651,TypeScript,,enhancement,False
360672471,rust,,enhancement|feature-request,False
360695893,TypeScript,,enhancement|feature-request,False
360767799,rust,,feature-request,False
360783235,neovim,enhancement,feature-request,False
360858197,rust,,bug,False
360904517,TypeScript,bug,,False
360971764,rust,,feature-request,False
361072388,TypeScript,,feature-request|proposal,False
